Date,Commodity,Price
2022-11-18,Crude_Oil_Futures_WTI,80.08000183105469
2022-11-21,Crude_Oil_Futures_WTI,79.7300033569336
2022-11-22,Crude_Oil_Futures_WTI,80.94999694824219
2022-11-23,Crude_Oil_Futures_WTI,77.94000244140625
2022-11-25,Crude_Oil_Futures_WTI,76.27999877929688
2022-11-28,Crude_Oil_Futures_WTI,77.23999786376953
2022-11-29,Crude_Oil_Futures_WTI,78.19999694824219
2022-11-30,Crude_Oil_Futures_WTI,80.55000305175781
2022-12-01,Crude_Oil_Futures_WTI,81.22000122070312
2022-12-02,Crude_Oil_Futures_WTI,79.9800033569336
2022-12-05,Crude_Oil_Futures_WTI,76.93000030517578
2022-12-06,Crude_Oil_Futures_WTI,74.25
2022-12-07,Crude_Oil_Futures_WTI,72.01000213623047
2022-12-08,Crude_Oil_Futures_WTI,71.45999908447266
2022-12-09,Crude_Oil_Futures_WTI,71.0199966430664
2022-12-12,Crude_Oil_Futures_WTI,73.16999816894531
2022-12-13,Crude_Oil_Futures_WTI,75.38999938964844
2022-12-14,Crude_Oil_Futures_WTI,77.27999877929688
2022-12-15,Crude_Oil_Futures_WTI,76.11000061035156
2022-12-16,Crude_Oil_Futures_WTI,74.29000091552734
2022-12-19,Crude_Oil_Futures_WTI,75.19000244140625
2022-12-20,Crude_Oil_Futures_WTI,76.08999633789062
2022-12-21,Crude_Oil_Futures_WTI,78.29000091552734
2022-12-22,Crude_Oil_Futures_WTI,77.48999786376953
2022-12-23,Crude_Oil_Futures_WTI,79.55999755859375
2022-12-27,Crude_Oil_Futures_WTI,79.52999877929688
2022-12-28,Crude_Oil_Futures_WTI,78.95999908447266
2022-12-29,Crude_Oil_Futures_WTI,78.4000015258789
2022-12-30,Crude_Oil_Futures_WTI,80.26000213623047
2023-01-03,Crude_Oil_Futures_WTI,76.93000030517578
2023-01-04,Crude_Oil_Futures_WTI,72.83999633789062
2023-01-05,Crude_Oil_Futures_WTI,73.66999816894531
2023-01-06,Crude_Oil_Futures_WTI,73.7699966430664
2023-01-09,Crude_Oil_Futures_WTI,74.62999725341797
2023-01-10,Crude_Oil_Futures_WTI,75.12000274658203
2023-01-11,Crude_Oil_Futures_WTI,77.41000366210938
2023-01-12,Crude_Oil_Futures_WTI,78.38999938964844
2023-01-13,Crude_Oil_Futures_WTI,79.86000061035156
2023-01-17,Crude_Oil_Futures_WTI,80.18000030517578
2023-01-18,Crude_Oil_Futures_WTI,79.4800033569336
2023-01-19,Crude_Oil_Futures_WTI,80.33000183105469
2023-01-20,Crude_Oil_Futures_WTI,81.30999755859375
2023-01-23,Crude_Oil_Futures_WTI,81.62000274658203
2023-01-24,Crude_Oil_Futures_WTI,80.12999725341797
2023-01-25,Crude_Oil_Futures_WTI,80.1500015258789
2023-01-26,Crude_Oil_Futures_WTI,81.01000213623047
2023-01-27,Crude_Oil_Futures_WTI,79.68000030517578
2023-01-30,Crude_Oil_Futures_WTI,77.9000015258789
2023-01-31,Crude_Oil_Futures_WTI,78.87000274658203
2023-02-01,Crude_Oil_Futures_WTI,76.41000366210938
2023-02-02,Crude_Oil_Futures_WTI,75.87999725341797
2023-02-03,Crude_Oil_Futures_WTI,73.38999938964844
2023-02-06,Crude_Oil_Futures_WTI,74.11000061035156
2023-02-07,Crude_Oil_Futures_WTI,77.13999938964844
2023-02-08,Crude_Oil_Futures_WTI,78.47000122070312
2023-02-09,Crude_Oil_Futures_WTI,78.05999755859375
2023-02-10,Crude_Oil_Futures_WTI,79.72000122070312
2023-02-13,Crude_Oil_Futures_WTI,80.13999938964844
2023-02-14,Crude_Oil_Futures_WTI,79.05999755859375
2023-02-15,Crude_Oil_Futures_WTI,78.58999633789062
2023-02-16,Crude_Oil_Futures_WTI,78.48999786376953
2023-02-17,Crude_Oil_Futures_WTI,76.33999633789062
2023-02-21,Crude_Oil_Futures_WTI,76.16000366210938
2023-02-22,Crude_Oil_Futures_WTI,73.94999694824219
2023-02-23,Crude_Oil_Futures_WTI,75.38999938964844
2023-02-24,Crude_Oil_Futures_WTI,76.31999969482422
2023-02-27,Crude_Oil_Futures_WTI,75.68000030517578
2023-02-28,Crude_Oil_Futures_WTI,77.05000305175781
2023-03-01,Crude_Oil_Futures_WTI,77.69000244140625
2023-03-02,Crude_Oil_Futures_WTI,78.16000366210938
2023-03-03,Crude_Oil_Futures_WTI,79.68000030517578
2023-03-06,Crude_Oil_Futures_WTI,80.45999908447266
2023-03-07,Crude_Oil_Futures_WTI,77.58000183105469
2023-03-08,Crude_Oil_Futures_WTI,76.66000366210938
2023-03-09,Crude_Oil_Futures_WTI,75.72000122070312
2023-03-10,Crude_Oil_Futures_WTI,76.68000030517578
2023-03-13,Crude_Oil_Futures_WTI,74.80000305175781
2023-03-14,Crude_Oil_Futures_WTI,71.33000183105469
2023-03-15,Crude_Oil_Futures_WTI,67.61000061035156
2023-03-16,Crude_Oil_Futures_WTI,68.3499984741211
2023-03-17,Crude_Oil_Futures_WTI,66.73999786376953
2023-03-20,Crude_Oil_Futures_WTI,67.63999938964844
2023-03-21,Crude_Oil_Futures_WTI,69.33000183105469
2023-03-22,Crude_Oil_Futures_WTI,70.9000015258789
2023-03-23,Crude_Oil_Futures_WTI,69.95999908447266
2023-03-24,Crude_Oil_Futures_WTI,69.26000213623047
2023-03-27,Crude_Oil_Futures_WTI,72.80999755859375
2023-03-28,Crude_Oil_Futures_WTI,73.19999694824219
2023-03-29,Crude_Oil_Futures_WTI,72.97000122070312
2023-03-30,Crude_Oil_Futures_WTI,74.37000274658203
2023-03-31,Crude_Oil_Futures_WTI,75.66999816894531
2023-04-03,Crude_Oil_Futures_WTI,80.41999816894531
2023-04-04,Crude_Oil_Futures_WTI,80.70999908447266
2023-04-05,Crude_Oil_Futures_WTI,80.61000061035156
2023-04-06,Crude_Oil_Futures_WTI,80.69999694824219
2023-04-10,Crude_Oil_Futures_WTI,79.73999786376953
2023-04-11,Crude_Oil_Futures_WTI,81.52999877929688
2023-04-12,Crude_Oil_Futures_WTI,83.26000213623047
2023-04-13,Crude_Oil_Futures_WTI,82.16000366210938
2023-04-14,Crude_Oil_Futures_WTI,82.5199966430664
2023-04-17,Crude_Oil_Futures_WTI,80.83000183105469
2023-04-18,Crude_Oil_Futures_WTI,80.86000061035156
2023-04-19,Crude_Oil_Futures_WTI,79.16000366210938
2023-04-20,Crude_Oil_Futures_WTI,77.29000091552734
2023-04-21,Crude_Oil_Futures_WTI,77.87000274658203
2023-04-24,Crude_Oil_Futures_WTI,78.76000213623047
2023-04-25,Crude_Oil_Futures_WTI,77.06999969482422
2023-04-26,Crude_Oil_Futures_WTI,74.30000305175781
2023-04-27,Crude_Oil_Futures_WTI,74.76000213623047
2023-04-28,Crude_Oil_Futures_WTI,76.77999877929688
2023-05-01,Crude_Oil_Futures_WTI,75.66000366210938
2023-05-02,Crude_Oil_Futures_WTI,71.66000366210938
2023-05-03,Crude_Oil_Futures_WTI,68.5999984741211
2023-05-04,Crude_Oil_Futures_WTI,68.55999755859375
2023-05-05,Crude_Oil_Futures_WTI,71.33999633789062
2023-05-08,Crude_Oil_Futures_WTI,73.16000366210938
2023-05-09,Crude_Oil_Futures_WTI,73.70999908447266
2023-05-10,Crude_Oil_Futures_WTI,72.55999755859375
2023-05-11,Crude_Oil_Futures_WTI,70.87000274658203
2023-05-12,Crude_Oil_Futures_WTI,70.04000091552734
2023-05-15,Crude_Oil_Futures_WTI,71.11000061035156
2023-05-16,Crude_Oil_Futures_WTI,70.86000061035156
2023-05-17,Crude_Oil_Futures_WTI,72.83000183105469
2023-05-18,Crude_Oil_Futures_WTI,71.86000061035156
2023-05-19,Crude_Oil_Futures_WTI,71.55000305175781
2023-05-22,Crude_Oil_Futures_WTI,71.98999786376953
2023-05-23,Crude_Oil_Futures_WTI,72.91000366210938
2023-05-24,Crude_Oil_Futures_WTI,74.33999633789062
2023-05-25,Crude_Oil_Futures_WTI,71.83000183105469
2023-05-26,Crude_Oil_Futures_WTI,72.66999816894531
2023-05-30,Crude_Oil_Futures_WTI,69.45999908447266
2023-05-31,Crude_Oil_Futures_WTI,68.08999633789062
2023-06-01,Crude_Oil_Futures_WTI,70.0999984741211
2023-06-02,Crude_Oil_Futures_WTI,71.73999786376953
2023-06-05,Crude_Oil_Futures_WTI,72.1500015258789
2023-06-06,Crude_Oil_Futures_WTI,71.73999786376953
2023-06-07,Crude_Oil_Futures_WTI,72.52999877929688
2023-06-08,Crude_Oil_Futures_WTI,71.29000091552734
2023-06-09,Crude_Oil_Futures_WTI,70.16999816894531
2023-06-12,Crude_Oil_Futures_WTI,67.12000274658203
2023-06-13,Crude_Oil_Futures_WTI,69.41999816894531
2023-06-14,Crude_Oil_Futures_WTI,68.2699966430664
2023-06-15,Crude_Oil_Futures_WTI,70.62000274658203
2023-06-16,Crude_Oil_Futures_WTI,71.77999877929688
2023-06-20,Crude_Oil_Futures_WTI,70.5
2023-06-21,Crude_Oil_Futures_WTI,72.52999877929688
2023-06-22,Crude_Oil_Futures_WTI,69.51000213623047
2023-06-23,Crude_Oil_Futures_WTI,69.16000366210938
2023-06-26,Crude_Oil_Futures_WTI,69.37000274658203
2023-06-27,Crude_Oil_Futures_WTI,67.69999694824219
2023-06-28,Crude_Oil_Futures_WTI,69.55999755859375
2023-06-29,Crude_Oil_Futures_WTI,69.86000061035156
2023-06-30,Crude_Oil_Futures_WTI,70.63999938964844
2023-07-03,Crude_Oil_Futures_WTI,69.79000091552734
2023-07-05,Crude_Oil_Futures_WTI,71.79000091552734
2023-07-06,Crude_Oil_Futures_WTI,71.80000305175781
2023-07-07,Crude_Oil_Futures_WTI,73.86000061035156
2023-07-10,Crude_Oil_Futures_WTI,72.98999786376953
2023-07-11,Crude_Oil_Futures_WTI,74.83000183105469
2023-07-12,Crude_Oil_Futures_WTI,75.75
2023-07-13,Crude_Oil_Futures_WTI,76.88999938964844
2023-07-14,Crude_Oil_Futures_WTI,75.41999816894531
2023-07-17,Crude_Oil_Futures_WTI,74.1500015258789
2023-07-18,Crude_Oil_Futures_WTI,75.75
2023-07-19,Crude_Oil_Futures_WTI,75.3499984741211
2023-07-20,Crude_Oil_Futures_WTI,75.62999725341797
2023-07-21,Crude_Oil_Futures_WTI,77.06999969482422
2023-07-24,Crude_Oil_Futures_WTI,78.73999786376953
2023-07-25,Crude_Oil_Futures_WTI,79.62999725341797
2023-07-26,Crude_Oil_Futures_WTI,78.77999877929688
2023-07-27,Crude_Oil_Futures_WTI,80.08999633789062
2023-07-28,Crude_Oil_Futures_WTI,80.58000183105469
2023-07-31,Crude_Oil_Futures_WTI,81.80000305175781
2023-08-01,Crude_Oil_Futures_WTI,81.37000274658203
2023-08-02,Crude_Oil_Futures_WTI,79.48999786376953
2023-08-03,Crude_Oil_Futures_WTI,81.55000305175781
2023-08-04,Crude_Oil_Futures_WTI,82.81999969482422
2023-08-07,Crude_Oil_Futures_WTI,81.94000244140625
2023-08-08,Crude_Oil_Futures_WTI,82.91999816894531
2023-08-09,Crude_Oil_Futures_WTI,84.4000015258789
2023-08-10,Crude_Oil_Futures_WTI,82.81999969482422
2023-08-11,Crude_Oil_Futures_WTI,83.19000244140625
2023-08-14,Crude_Oil_Futures_WTI,82.51000213623047
2023-08-15,Crude_Oil_Futures_WTI,80.98999786376953
2023-08-16,Crude_Oil_Futures_WTI,79.37999725341797
2023-08-17,Crude_Oil_Futures_WTI,80.38999938964844
2023-08-18,Crude_Oil_Futures_WTI,81.25
2023-08-21,Crude_Oil_Futures_WTI,80.72000122070312
2023-08-22,Crude_Oil_Futures_WTI,80.3499984741211
2023-08-23,Crude_Oil_Futures_WTI,78.88999938964844
2023-08-24,Crude_Oil_Futures_WTI,79.05000305175781
2023-08-25,Crude_Oil_Futures_WTI,79.83000183105469
2023-08-28,Crude_Oil_Futures_WTI,80.0999984741211
2023-08-29,Crude_Oil_Futures_WTI,81.16000366210938
2023-08-30,Crude_Oil_Futures_WTI,81.62999725341797
2023-08-31,Crude_Oil_Futures_WTI,83.62999725341797
2023-09-01,Crude_Oil_Futures_WTI,85.55000305175781
2023-09-05,Crude_Oil_Futures_WTI,86.69000244140625
2023-09-06,Crude_Oil_Futures_WTI,87.54000091552734
2023-09-07,Crude_Oil_Futures_WTI,86.87000274658203
2023-09-08,Crude_Oil_Futures_WTI,87.51000213623047
2023-09-11,Crude_Oil_Futures_WTI,87.29000091552734
2023-09-12,Crude_Oil_Futures_WTI,88.83999633789062
2023-09-13,Crude_Oil_Futures_WTI,88.5199966430664
2023-09-14,Crude_Oil_Futures_WTI,90.16000366210938
2023-09-15,Crude_Oil_Futures_WTI,90.7699966430664
2023-09-18,Crude_Oil_Futures_WTI,91.4800033569336
2023-09-19,Crude_Oil_Futures_WTI,91.19999694824219
2023-09-20,Crude_Oil_Futures_WTI,90.27999877929688
2023-09-21,Crude_Oil_Futures_WTI,89.62999725341797
2023-09-22,Crude_Oil_Futures_WTI,90.02999877929688
2023-09-25,Crude_Oil_Futures_WTI,89.68000030517578
2023-09-26,Crude_Oil_Futures_WTI,90.38999938964844
2023-09-27,Crude_Oil_Futures_WTI,93.68000030517578
2023-09-28,Crude_Oil_Futures_WTI,91.70999908447266
2023-09-29,Crude_Oil_Futures_WTI,90.79000091552734
2023-10-02,Crude_Oil_Futures_WTI,88.81999969482422
2023-10-03,Crude_Oil_Futures_WTI,89.2300033569336
2023-10-04,Crude_Oil_Futures_WTI,84.22000122070312
2023-10-05,Crude_Oil_Futures_WTI,82.30999755859375
2023-10-06,Crude_Oil_Futures_WTI,82.79000091552734
2023-10-09,Crude_Oil_Futures_WTI,86.37999725341797
2023-10-10,Crude_Oil_Futures_WTI,85.97000122070312
2023-10-11,Crude_Oil_Futures_WTI,83.48999786376953
2023-10-12,Crude_Oil_Futures_WTI,82.91000366210938
2023-10-13,Crude_Oil_Futures_WTI,87.69000244140625
2023-10-16,Crude_Oil_Futures_WTI,86.66000366210938
2023-10-17,Crude_Oil_Futures_WTI,86.66000366210938
2023-10-18,Crude_Oil_Futures_WTI,88.31999969482422
2023-10-19,Crude_Oil_Futures_WTI,89.37000274658203
2023-10-20,Crude_Oil_Futures_WTI,88.75
2023-10-23,Crude_Oil_Futures_WTI,85.48999786376953
2023-10-24,Crude_Oil_Futures_WTI,83.73999786376953
2023-10-25,Crude_Oil_Futures_WTI,85.38999938964844
2023-10-26,Crude_Oil_Futures_WTI,83.20999908447266
2023-10-27,Crude_Oil_Futures_WTI,85.54000091552734
2023-10-30,Crude_Oil_Futures_WTI,82.30999755859375
2023-10-31,Crude_Oil_Futures_WTI,81.0199966430664
2023-11-01,Crude_Oil_Futures_WTI,80.44000244140625
2023-11-02,Crude_Oil_Futures_WTI,82.45999908447266
2023-11-03,Crude_Oil_Futures_WTI,80.51000213623047
2023-11-06,Crude_Oil_Futures_WTI,80.81999969482422
2023-11-07,Crude_Oil_Futures_WTI,77.37000274658203
2023-11-08,Crude_Oil_Futures_WTI,75.33000183105469
2023-11-09,Crude_Oil_Futures_WTI,75.73999786376953
2023-11-10,Crude_Oil_Futures_WTI,77.16999816894531
2023-11-13,Crude_Oil_Futures_WTI,78.26000213623047
2023-11-14,Crude_Oil_Futures_WTI,78.26000213623047
2023-11-15,Crude_Oil_Futures_WTI,76.66000366210938
2023-11-16,Crude_Oil_Futures_WTI,72.9000015258789
2023-11-17,Crude_Oil_Futures_WTI,75.88999938964844
2023-11-20,Crude_Oil_Futures_WTI,77.5999984741211
2023-11-21,Crude_Oil_Futures_WTI,77.7699966430664
2023-11-22,Crude_Oil_Futures_WTI,77.0999984741211
2023-11-23,Crude_Oil_Futures_WTI,77.0999984741211
2023-11-24,Crude_Oil_Futures_WTI,75.54000091552734
2023-11-27,Crude_Oil_Futures_WTI,74.86000061035156
2023-11-28,Crude_Oil_Futures_WTI,76.41000366210938
2023-11-29,Crude_Oil_Futures_WTI,77.86000061035156
2023-11-30,Crude_Oil_Futures_WTI,75.95999908447266
2023-12-01,Crude_Oil_Futures_WTI,74.06999969482422
2023-12-04,Crude_Oil_Futures_WTI,73.04000091552734
2023-12-05,Crude_Oil_Futures_WTI,72.31999969482422
2023-12-06,Crude_Oil_Futures_WTI,69.37999725341797
2023-12-07,Crude_Oil_Futures_WTI,69.33999633789062
2023-12-08,Crude_Oil_Futures_WTI,71.2300033569336
2023-12-11,Crude_Oil_Futures_WTI,71.31999969482422
2023-12-12,Crude_Oil_Futures_WTI,68.61000061035156
2023-12-13,Crude_Oil_Futures_WTI,69.47000122070312
2023-12-14,Crude_Oil_Futures_WTI,71.58000183105469
2023-12-15,Crude_Oil_Futures_WTI,71.43000030517578
2023-12-18,Crude_Oil_Futures_WTI,72.47000122070312
2023-12-19,Crude_Oil_Futures_WTI,73.44000244140625
2023-12-20,Crude_Oil_Futures_WTI,74.22000122070312
2023-12-21,Crude_Oil_Futures_WTI,73.88999938964844
2023-12-22,Crude_Oil_Futures_WTI,73.55999755859375
2023-12-26,Crude_Oil_Futures_WTI,75.56999969482422
2023-12-27,Crude_Oil_Futures_WTI,74.11000061035156
2023-12-28,Crude_Oil_Futures_WTI,71.7699966430664
2023-12-29,Crude_Oil_Futures_WTI,71.6500015258789
2024-01-02,Crude_Oil_Futures_WTI,70.37999725341797
2024-01-03,Crude_Oil_Futures_WTI,72.69999694824219
2024-01-04,Crude_Oil_Futures_WTI,72.19000244140625
2024-01-05,Crude_Oil_Futures_WTI,73.80999755859375
2024-01-08,Crude_Oil_Futures_WTI,70.7699966430664
2024-01-09,Crude_Oil_Futures_WTI,72.23999786376953
2024-01-10,Crude_Oil_Futures_WTI,71.37000274658203
2024-01-11,Crude_Oil_Futures_WTI,72.0199966430664
2024-01-12,Crude_Oil_Futures_WTI,72.68000030517578
2024-01-16,Crude_Oil_Futures_WTI,72.4000015258789
2024-01-17,Crude_Oil_Futures_WTI,72.55999755859375
2024-01-18,Crude_Oil_Futures_WTI,74.08000183105469
2024-01-19,Crude_Oil_Futures_WTI,73.41000366210938
2024-01-22,Crude_Oil_Futures_WTI,75.19000244140625
2024-01-23,Crude_Oil_Futures_WTI,74.37000274658203
2024-01-24,Crude_Oil_Futures_WTI,75.08999633789062
2024-01-25,Crude_Oil_Futures_WTI,77.36000061035156
2024-01-26,Crude_Oil_Futures_WTI,78.01000213623047
2024-01-29,Crude_Oil_Futures_WTI,76.77999877929688
2024-01-30,Crude_Oil_Futures_WTI,77.81999969482422
2024-01-31,Crude_Oil_Futures_WTI,75.8499984741211
2024-02-01,Crude_Oil_Futures_WTI,73.81999969482422
2024-02-02,Crude_Oil_Futures_WTI,72.27999877929688
2024-02-05,Crude_Oil_Futures_WTI,72.77999877929688
2024-02-06,Crude_Oil_Futures_WTI,73.30999755859375
2024-02-07,Crude_Oil_Futures_WTI,73.86000061035156
2024-02-08,Crude_Oil_Futures_WTI,76.22000122070312
2024-02-09,Crude_Oil_Futures_WTI,76.83999633789062
2024-02-12,Crude_Oil_Futures_WTI,76.91999816894531
2024-02-13,Crude_Oil_Futures_WTI,77.87000274658203
2024-02-14,Crude_Oil_Futures_WTI,76.63999938964844
2024-02-15,Crude_Oil_Futures_WTI,78.02999877929688
2024-02-16,Crude_Oil_Futures_WTI,79.19000244140625
2024-02-20,Crude_Oil_Futures_WTI,78.18000030517578
2024-02-21,Crude_Oil_Futures_WTI,77.91000366210938
2024-02-22,Crude_Oil_Futures_WTI,78.61000061035156
2024-02-23,Crude_Oil_Futures_WTI,76.48999786376953
2024-02-26,Crude_Oil_Futures_WTI,77.58000183105469
2024-02-27,Crude_Oil_Futures_WTI,78.87000274658203
2024-02-28,Crude_Oil_Futures_WTI,78.54000091552734
2024-02-29,Crude_Oil_Futures_WTI,78.26000213623047
2024-03-01,Crude_Oil_Futures_WTI,79.97000122070312
2024-03-04,Crude_Oil_Futures_WTI,78.73999786376953
2024-03-05,Crude_Oil_Futures_WTI,78.1500015258789
2024-03-06,Crude_Oil_Futures_WTI,79.12999725341797
2024-03-07,Crude_Oil_Futures_WTI,78.93000030517578
2024-03-08,Crude_Oil_Futures_WTI,78.01000213623047
2024-03-11,Crude_Oil_Futures_WTI,77.93000030517578
2024-03-12,Crude_Oil_Futures_WTI,77.55999755859375
2024-03-13,Crude_Oil_Futures_WTI,79.72000122070312
2024-03-14,Crude_Oil_Futures_WTI,81.26000213623047
2024-03-15,Crude_Oil_Futures_WTI,81.04000091552734
2024-03-18,Crude_Oil_Futures_WTI,82.72000122070312
2024-03-19,Crude_Oil_Futures_WTI,83.47000122070312
2024-03-20,Crude_Oil_Futures_WTI,81.68000030517578
2024-03-21,Crude_Oil_Futures_WTI,81.06999969482422
2024-03-22,Crude_Oil_Futures_WTI,80.62999725341797
2024-03-25,Crude_Oil_Futures_WTI,81.94999694824219
2024-03-26,Crude_Oil_Futures_WTI,81.62000274658203
2024-03-27,Crude_Oil_Futures_WTI,81.3499984741211
2024-03-28,Crude_Oil_Futures_WTI,83.16999816894531
2024-04-01,Crude_Oil_Futures_WTI,83.70999908447266
2024-04-02,Crude_Oil_Futures_WTI,85.1500015258789
2024-04-03,Crude_Oil_Futures_WTI,85.43000030517578
2024-04-04,Crude_Oil_Futures_WTI,86.58999633789062
2024-04-05,Crude_Oil_Futures_WTI,86.91000366210938
2024-04-08,Crude_Oil_Futures_WTI,86.43000030517578
2024-04-09,Crude_Oil_Futures_WTI,85.2300033569336
2024-04-10,Crude_Oil_Futures_WTI,86.20999908447266
2024-04-11,Crude_Oil_Futures_WTI,85.0199966430664
2024-04-12,Crude_Oil_Futures_WTI,85.66000366210938
2024-04-15,Crude_Oil_Futures_WTI,85.41000366210938
2024-04-16,Crude_Oil_Futures_WTI,85.36000061035156
2024-04-17,Crude_Oil_Futures_WTI,82.69000244140625
2024-04-18,Crude_Oil_Futures_WTI,82.7300033569336
2024-04-19,Crude_Oil_Futures_WTI,83.13999938964844
2024-04-22,Crude_Oil_Futures_WTI,82.8499984741211
2024-04-23,Crude_Oil_Futures_WTI,83.36000061035156
2024-04-24,Crude_Oil_Futures_WTI,82.80999755859375
2024-04-25,Crude_Oil_Futures_WTI,83.56999969482422
2024-04-26,Crude_Oil_Futures_WTI,83.8499984741211
2024-04-29,Crude_Oil_Futures_WTI,82.62999725341797
2024-04-30,Crude_Oil_Futures_WTI,81.93000030517578
2024-05-01,Crude_Oil_Futures_WTI,79.0
2024-05-02,Crude_Oil_Futures_WTI,78.94999694824219
2024-05-03,Crude_Oil_Futures_WTI,78.11000061035156
2024-05-06,Crude_Oil_Futures_WTI,78.4800033569336
2024-05-07,Crude_Oil_Futures_WTI,78.37999725341797
2024-05-08,Crude_Oil_Futures_WTI,78.98999786376953
2024-05-09,Crude_Oil_Futures_WTI,79.26000213623047
2024-05-10,Crude_Oil_Futures_WTI,78.26000213623047
2024-05-13,Crude_Oil_Futures_WTI,79.12000274658203
2024-05-14,Crude_Oil_Futures_WTI,78.0199966430664
2024-05-15,Crude_Oil_Futures_WTI,78.62999725341797
2024-05-16,Crude_Oil_Futures_WTI,79.2300033569336
2024-05-17,Crude_Oil_Futures_WTI,80.05999755859375
2024-05-20,Crude_Oil_Futures_WTI,79.80000305175781
2024-05-21,Crude_Oil_Futures_WTI,79.26000213623047
2024-05-22,Crude_Oil_Futures_WTI,77.56999969482422
2024-05-23,Crude_Oil_Futures_WTI,76.87000274658203
2024-05-24,Crude_Oil_Futures_WTI,77.72000122070312
2024-05-28,Crude_Oil_Futures_WTI,79.83000183105469
2024-05-29,Crude_Oil_Futures_WTI,79.2300033569336
2024-05-30,Crude_Oil_Futures_WTI,77.91000366210938
2024-05-31,Crude_Oil_Futures_WTI,76.98999786376953
2024-06-03,Crude_Oil_Futures_WTI,74.22000122070312
2024-06-04,Crude_Oil_Futures_WTI,73.25
2024-06-05,Crude_Oil_Futures_WTI,74.06999969482422
2024-06-06,Crude_Oil_Futures_WTI,75.55000305175781
2024-06-07,Crude_Oil_Futures_WTI,75.52999877929688
2024-06-10,Crude_Oil_Futures_WTI,77.73999786376953
2024-06-11,Crude_Oil_Futures_WTI,77.9000015258789
2024-06-12,Crude_Oil_Futures_WTI,78.5
2024-06-13,Crude_Oil_Futures_WTI,78.62000274658203
2024-06-14,Crude_Oil_Futures_WTI,78.44999694824219
2024-06-17,Crude_Oil_Futures_WTI,80.33000183105469
2024-06-18,Crude_Oil_Futures_WTI,81.56999969482422
2024-06-20,Crude_Oil_Futures_WTI,82.16999816894531
2024-06-21,Crude_Oil_Futures_WTI,80.7300033569336
2024-06-24,Crude_Oil_Futures_WTI,81.62999725341797
2024-06-25,Crude_Oil_Futures_WTI,80.83000183105469
2024-06-26,Crude_Oil_Futures_WTI,80.9000015258789
2024-06-27,Crude_Oil_Futures_WTI,81.73999786376953
2024-06-28,Crude_Oil_Futures_WTI,81.54000091552734
2024-07-01,Crude_Oil_Futures_WTI,83.37999725341797
2024-07-02,Crude_Oil_Futures_WTI,82.80999755859375
2024-07-03,Crude_Oil_Futures_WTI,83.87999725341797
2024-07-05,Crude_Oil_Futures_WTI,83.16000366210938
2024-07-08,Crude_Oil_Futures_WTI,82.33000183105469
2024-07-09,Crude_Oil_Futures_WTI,81.41000366210938
2024-07-10,Crude_Oil_Futures_WTI,82.0999984741211
2024-07-11,Crude_Oil_Futures_WTI,82.62000274658203
2024-07-12,Crude_Oil_Futures_WTI,82.20999908447266
2024-07-15,Crude_Oil_Futures_WTI,81.91000366210938
2024-07-16,Crude_Oil_Futures_WTI,80.76000213623047
2024-07-17,Crude_Oil_Futures_WTI,82.8499984741211
2024-07-18,Crude_Oil_Futures_WTI,82.81999969482422
2024-07-19,Crude_Oil_Futures_WTI,80.12999725341797
2024-07-22,Crude_Oil_Futures_WTI,79.77999877929688
2024-07-23,Crude_Oil_Futures_WTI,76.95999908447266
2024-07-24,Crude_Oil_Futures_WTI,77.58999633789062
2024-07-25,Crude_Oil_Futures_WTI,78.27999877929688
2024-07-26,Crude_Oil_Futures_WTI,77.16000366210938
2024-07-29,Crude_Oil_Futures_WTI,75.80999755859375
2024-07-30,Crude_Oil_Futures_WTI,74.7300033569336
2024-07-31,Crude_Oil_Futures_WTI,77.91000366210938
2024-08-01,Crude_Oil_Futures_WTI,76.30999755859375
2024-08-02,Crude_Oil_Futures_WTI,73.5199966430664
2024-08-05,Crude_Oil_Futures_WTI,72.94000244140625
2024-08-06,Crude_Oil_Futures_WTI,73.19999694824219
2024-08-07,Crude_Oil_Futures_WTI,75.2300033569336
2024-08-08,Crude_Oil_Futures_WTI,76.19000244140625
2024-08-09,Crude_Oil_Futures_WTI,76.83999633789062
2024-08-12,Crude_Oil_Futures_WTI,80.05999755859375
2024-08-13,Crude_Oil_Futures_WTI,78.3499984741211
2024-08-14,Crude_Oil_Futures_WTI,76.9800033569336
2024-08-15,Crude_Oil_Futures_WTI,78.16000366210938
2024-08-16,Crude_Oil_Futures_WTI,76.6500015258789
2024-08-19,Crude_Oil_Futures_WTI,74.37000274658203
2024-08-20,Crude_Oil_Futures_WTI,74.04000091552734
2024-08-21,Crude_Oil_Futures_WTI,71.93000030517578
2024-08-22,Crude_Oil_Futures_WTI,73.01000213623047
2024-08-23,Crude_Oil_Futures_WTI,74.83000183105469
2024-08-26,Crude_Oil_Futures_WTI,77.41999816894531
2024-08-27,Crude_Oil_Futures_WTI,75.52999877929688
2024-08-28,Crude_Oil_Futures_WTI,74.5199966430664
2024-08-29,Crude_Oil_Futures_WTI,75.91000366210938
2024-08-30,Crude_Oil_Futures_WTI,73.55000305175781
2024-09-03,Crude_Oil_Futures_WTI,70.33999633789062
2024-09-04,Crude_Oil_Futures_WTI,69.19999694824219
2024-09-05,Crude_Oil_Futures_WTI,69.1500015258789
2024-09-06,Crude_Oil_Futures_WTI,67.66999816894531
